n_angles,fbp_ssim,fbp_psnr,fbp_mse,fbp_re,unet_ssim,unet_psnr,unet_mse,unet_re
45,0.6213898062705994,28.211681365966797,0.0015094953123480082,0.2059069722890854,0.9554610252380371,38.63167190551758,0.00013703537115361542,0.06203996017575264
45,0.6190317273139954,28.177183151245117,0.0015215331222862005,0.20666714012622833,0.9554699659347534,38.70835494995117,0.0001346369826933369,0.06147703900933266
45,0.6192235350608826,28.24285125732422,0.0014987003523856401,0.20877879858016968,0.9565118551254272,38.7100715637207,0.0001345838390989229,0.06256412714719772
45,0.6987941265106201,31.208229064941406,0.0007571413880214095,0.17072099447250366,0.96311354637146,40.96621322631836,8.005317067727447e-05,0.05551210790872574
45,0.6125155687332153,28.010652542114258,0.0015810099430382252,0.2097834050655365,0.9552738070487976,38.58415985107422,0.0001385426876368001,0.06210057809948921
45,0.6087645292282104,27.845888137817383,0.001642143353819847,0.20912916958332062,0.9541281461715698,38.450836181640625,0.00014286182704381645,0.06168324127793312
45,0.6135627031326294,28.09986686706543,0.001548863248899579,0.21061326563358307,0.9567110538482666,38.806640625,0.00013162428513169289,0.0613970085978508
45,0.5991691946983337,27.557086944580078,0.0017550571355968714,0.21111857891082764,0.9528042078018188,38.22069549560547,0.0001506364205852151,0.06185087561607361
45,0.6164708733558655,28.174488067626953,0.0015224786475300789,0.21099786460399628,0.9562166333198547,38.69455337524414,0.00013506552204489708,0.06284557282924652
45,0.6107121706008911,27.988088607788086,0.0015892458613961935,0.2111344188451767,0.9536123275756836,38.422142028808594,0.00014380874927155674,0.06351204961538315
45,0.6007887125015259,27.708234786987305,0.0016950254794210196,0.21206939220428467,0.9526872634887695,38.2495002746582,0.00014964077854529023,0.06301077455282211
45,0.6021348237991333,27.807363510131836,0.0016567748971283436,0.21369770169258118,0.9538458585739136,38.47060775756836,0.0001422130299033597,0.06260915100574493
45,0.5994399785995483,27.62419891357422,0.001728143892250955,0.21469172835350037,0.9523336291313171,38.25431442260742,0.00014947488671168685,0.06314071267843246
45,0.5995696783065796,27.668399810791016,0.0017106450395658612,0.21563281118869781,0.9534096717834473,38.3005256652832,0.0001478928461438045,0.06340280175209045
45,0.6289997696876526,28.374380111694336,0.0014539912808686495,0.1786465048789978,0.9517263174057007,38.58519744873047,0.00013850975665263832,0.05513835698366165
45,0.6001746654510498,27.68172264099121,0.0017054053023457527,0.2151113897562027,0.9531670808792114,38.2485466003418,0.00014967368042562157,0.06372682750225067
45,0.5960460901260376,27.460430145263672,0.0017945554573088884,0.2132718861103058,0.9512520432472229,38.09111785888672,0.0001551986497361213,0.06271899491548538
45,0.6281841993331909,28.785472869873047,0.001322673400864005,0.21501745283603668,0.9597369432449341,39.30033874511719,0.00011748044926207513,0.06408113241195679
45,0.6119838356971741,28.156187057495117,0.0015289069851860404,0.21539480984210968,0.9562312364578247,38.721458435058594,0.0001342313626082614,0.0638221949338913
45,0.6169179677963257,28.29119300842285,0.001482110470533371,0.21576958894729614,0.9565469026565552,38.76759338378906,0.00013281291467137635,0.0645907074213028
45,0.6079167127609253,27.964418411254883,0.0015979311428964138,0.2159239947795868,0.954288125038147,38.452884674072266,0.00014279450988397002,0.06454723328351974
45,0.615736722946167,28.35532569885254,0.0014603848103433847,0.2169254869222641,0.9568578004837036,38.884586334228516,0.0001292829547310248,0.06454276293516159
45,0.6218832731246948,28.628644943237305,0.00137130927760154,0.2163209319114685,0.9587209820747375,39.17173385620117,0.00012101142783649266,0.06426049023866653
