slice,psnr_fbp,ssim_fbp,psnr_pnp,ssim_pnp
302,31.185074479471933,0.766879517575264,38.66916296179297,0.953132160328865
303,35.27310825791625,0.85335747597301,41.139816864066105,0.9667076007938386
304,31.342576044313276,0.771242659762621,38.80879913109699,0.9541423990736008
305,35.20490274577825,0.8538137404494286,41.14666369309532,0.9667733051013947
306,31.948574922837363,0.7870206492204964,39.58275937240355,0.9581999254894257
307,31.41702015096552,0.7724637332278192,38.93145065176211,0.9547765842761994
308,35.15166463354929,0.85327676602149,41.20839700250909,0.9668179098634719
309,31.4189421636705,0.7730418833162784,38.89092945092485,0.9538021149940491
310,35.357110352159445,0.8571324683191777,41.389628047352325,0.9675136317739487
311,31.198501275147787,0.7688288588585853,38.69604019292139,0.9528341117095948
312,35.37590510566952,0.8567695448820591,41.412671634302086,0.9678160554857254
313,31.138726802050964,0.7656919996384979,38.5555004413346,0.9519570358152389
314,35.391968841570865,0.8577513622328043,41.45683130738283,0.9680271214179993
315,31.276856437767915,0.7710185828255415,38.654716139575484,0.9530525102367401
316,35.06619094649851,0.8516041331731081,41.549884161039,0.9678556572456359
317,32.11060243678936,0.7773474581778348,40.68120278703091,0.9642394596796036
318,31.169343764973352,0.7680225720611215,38.60996752300037,0.9536405968112945
319,32.85327443585438,0.8007170439299643,40.040270075826776,0.961206964179039
320,31.038478343654198,0.7642238151721358,38.41547934088083,0.9528716563367844
321,31.37782055741436,0.7641639425636977,38.98519704138113,0.9546224962062836
322,30.813402155517178,0.756960219427824,38.22913806421408,0.9519877629346848
323,31.462687868982222,0.7672850374166668,39.10753497087377,0.9559961878118515
324,30.819680010134967,0.7563723072595596,38.25748305376527,0.9527034894256592
325,31.2884633038782,0.7627480962577164,38.95936216517802,0.955737604593277
326,30.754517113249108,0.7511132966522575,38.14350048861019,0.9513977940626145
327,31.367102050762394,0.7647358920512796,39.07450953985611,0.9565039352111816
